Time,underlyingValue,Strike_Price,COI_Calls,COI_Puts,LTP_Calls,LTP_Puts,TotalBuyQuantity_Calls,TotalSellQuantity_Calls,TotalBuyQuantity_Puts,TotalSellQuantity_Puts,OpenInterest_Calls,OpenInterest_Putss,Expiry_Date,C_Calls,C_Puts,CLTP_Calls,CLTP_Puts,C_Amt_Calls_Cr,C_Amt_Puts_Cr,Long_Short_Calls,Long_Short_Puts,OpenInterest_Puts
09:15:35,192.85,150.0,0,0,0.0,0.0,0,0,565000,27500,0,323.0,2024-06-27,-206.0,-103.0,-9.3,-10.05,-2.7192,-1.3596,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,155.0,0,0,0.0,0.0,0,0,515000,72500,0,27.0,2024-06-27,-57.0,-8.0,-8.2,-11.15,-0.7524,-0.1056,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,160.0,0,0,0.0,0.0,22500,40000,1127500,102500,26,436.0,2024-06-27,-140.0,-30.0,-7.15,-12.55,-1.848,-0.396,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,162.5,0,0,0.0,0.0,17500,17500,515000,10000,7,1.0,2024-06-27,-25.0,-6.0,-6.15,-14.25,-0.33,-0.0792,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,165.0,0,0,0.0,1.75,25000,20000,630000,70000,2,178.0,2024-06-27,-241.0,-27.0,-5.35,-14.399999999999999,-3.1812,-0.3564,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,167.5,0,0,0.0,0.0,20000,35000,622500,20000,1,47.0,2024-06-27,-2.0,-4.0,-4.65,-17.6,-0.0264,-0.0528,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,170.0,0,0,0.0,2.55,62500,35000,567500,90000,74,532.0,2024-06-27,-48.0,-4.0,-3.9,-16.95,-0.6336,-0.0528,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,172.5,0,0,0.0,0.0,17500,27500,55000,62500,6,32.0,2024-06-27,-11.0,-2.0,-3.4,-21.45,-0.1452,-0.0264,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,175.0,0,0,0.0,0.0,60000,22500,60000,50000,64,741.0,2024-06-27,-67.0,-4.0,-2.95,-23.45,-0.8844,-0.0528,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,177.5,0,0,0.0,0.0,17500,10000,0,0,0,0.0,2024-06-27,-30.0,0.0,-2.3,-27.85,-0.396,0.0,Long Unwinding ↑,,
09:15:35,192.85,180.0,1,2,17.4,4.65,90000,62500,152500,120000,275,797.0,2024-06-27,-286.0,2.0,15.7,4.65,-3.7752,0.0264,Short Covering ↑,Long Buildup ↓,
09:15:35,192.85,182.5,0,0,0.0,0.0,67500,10000,32500,17500,12,2.0,2024-06-27,0.0,-1.0,0.0,-1.05,0.0,-0.0132,,Long Unwinding ↑,
09:15:35,192.85,185.0,0,0,14.2,6.35,85000,52500,120000,130000,218,209.0,2024-06-27,0.0,0.0,14.2,6.35,0.0,0.0,,,
09:15:35,192.85,187.5,0,0,0.0,0.0,140000,22500,5000,0,19,28.0,2024-06-27,0.0,-1.0,0.0,-2.65,0.0,-0.0132,,Long Unwinding ↑,
09:15:35,192.85,190.0,-1,0,11.2,8.05,217500,212500,110000,107500,1005,578.0,2024-06-27,-1.0,0.0,11.2,3.5500000000000007,-0.0132,0.0,Short Covering ↑,,
09:15:35,192.85,192.5,0,0,0.0,0.0,167500,145000,0,0,112,8.0,2024-06-27,0.0,0.0,0.0,-4.8,0.0,0.0,,,
09:15:35,192.85,195.0,5,0,8.7,0.0,145000,145000,120000,145000,505,149.0,2024-06-27,5.0,0.0,8.7,0.0,0.066,0.0,Long Buildup ↓,,
09:15:35,192.85,197.5,0,0,7.5,0.0,90000,62500,37500,110000,39,11.0,2024-06-27,0.0,0.0,7.5,0.0,0.0,0.0,,,
09:15:35,192.85,200.0,-3,0,6.8,12.95,242500,352500,190000,192500,1820,723.0,2024-06-27,-3.0,0.0,6.8,12.95,-0.0396,0.0,Short Covering ↑,,
09:15:35,192.85,202.5,0,0,0.0,0.0,47500,12500,37500,27500,7,5.0,2024-06-27,-1.0,-2.0,-17.3,-8.5,-0.0132,-0.0264,Long Unwinding ↑,Long Unwinding ↑,
09:15:35,192.85,205.0,0,0,5.1,0.0,212500,140000,32500,35000,262,59.0,2024-06-27,0.0,0.0,5.1,0.0,0.0,0.0,,,
09:15:35,192.85,207.5,0,0,0.0,0.0,40000,0,17500,17500,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:15:35,192.85,210.0,0,0,3.7,20.1,292500,202500,37500,60000,880,361.0,2024-06-27,0.0,0.0,3.7,20.1,0.0,0.0,,,
09:15:35,192.85,215.0,0,0,2.7,0.0,130000,172500,45000,67500,262,249.0,2024-06-27,0.0,0.0,2.7,0.0,0.0,0.0,,,
09:15:35,192.85,220.0,0,0,2.05,0.0,217500,192500,0,0,1163,0.0,2024-06-27,0.0,0.0,2.05,0.0,0.0,0.0,,,
09:19:11,192.1,150.0,0,0,0.0,0.0,0,0,675000,50000,0,323.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,155.0,0,0,0.0,0.0,0,0,512500,105000,0,27.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,160.0,0,0,0.0,1.0,27500,47500,1180000,145000,26,436.0,2024-06-27,0.0,0.0,0.0,1.0,0.0,0.0,,,
09:19:11,192.1,162.5,0,0,0.0,0.0,20000,17500,515000,35000,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,165.0,0,1,0.0,1.55,17500,0,647500,125000,2,179.0,2024-06-27,0.0,1.0,0.0,-0.19999999999999996,0.0,0.0132,,Short Buildup ↓,
09:19:11,192.1,167.5,0,0,0.0,0.0,20000,27500,607500,37500,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,170.0,0,0,26.9,2.2,85000,45000,612500,162500,74,532.0,2024-06-27,0.0,0.0,26.9,-0.34999999999999964,0.0,0.0,,,
09:19:11,192.1,172.5,0,0,0.0,0.0,50000,27500,35000,30000,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,175.0,0,0,0.0,3.0,80000,45000,200000,210000,64,741.0,2024-06-27,0.0,0.0,0.0,3.0,0.0,0.0,,,
09:19:11,192.1,177.5,0,0,0.0,0.0,10000,10000,5000,37500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,180.0,1,2,17.6,4.2,92500,82500,170000,175000,275,797.0,2024-06-27,0.0,0.0,0.20000000000000284,-0.4500000000000002,0.0,0.0,,,
09:19:11,192.1,182.5,0,0,0.0,0.0,52500,10000,5000,52500,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,185.0,0,0,14.2,5.85,115000,65000,175000,167500,218,209.0,2024-06-27,0.0,0.0,0.0,-0.5,0.0,0.0,,,
09:19:11,192.1,187.5,0,0,12.75,6.5,85000,70000,62500,112500,19,28.0,2024-06-27,0.0,0.0,12.75,6.5,0.0,0.0,,,
09:19:11,192.1,190.0,-1,0,11.2,7.7,172500,260000,127500,130000,1005,578.0,2024-06-27,0.0,0.0,0.0,-0.35000000000000053,0.0,0.0,,,
09:19:11,192.1,192.5,0,0,9.75,0.0,132500,80000,5000,37500,112,8.0,2024-06-27,0.0,0.0,9.75,0.0,0.0,0.0,,,
09:19:11,192.1,195.0,5,0,8.5,10.2,162500,192500,92500,82500,505,149.0,2024-06-27,0.0,0.0,-0.1999999999999993,10.2,0.0,0.0,,,
09:19:11,192.1,197.5,1,0,7.5,0.0,180000,115000,15000,30000,40,11.0,2024-06-27,1.0,0.0,0.0,0.0,0.0132,0.0,,,
09:19:11,192.1,200.0,-3,1,6.5,12.95,255000,515000,170000,150000,1820,724.0,2024-06-27,0.0,1.0,-0.2999999999999998,0.0,0.0,0.0132,,,
09:19:11,192.1,202.5,0,0,0.0,0.0,40000,37500,12500,30000,7,5.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,205.0,2,0,4.9,0.0,275000,160000,30000,27500,264,59.0,2024-06-27,2.0,0.0,-0.1999999999999993,0.0,0.0264,0.0,Short Buildup ↓,,
09:19:11,192.1,207.5,0,0,0.0,0.0,57500,47500,35000,10000,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:11,192.1,210.0,12,0,3.65,20.1,330000,255000,50000,75000,892,361.0,2024-06-27,12.0,0.0,-0.050000000000000266,0.0,0.1584,0.0,Short Buildup ↓,,
09:19:11,192.1,215.0,-1,0,2.7,0.0,290000,242500,42500,65000,261,249.0,2024-06-27,-1.0,0.0,0.0,0.0,-0.0132,0.0,,,
09:19:11,192.1,220.0,0,0,2.1,0.0,247500,305000,0,0,1163,0.0,2024-06-27,0.0,0.0,0.050000000000000266,0.0,0.0,0.0,,,
09:19:43,191.65,150.0,0,0,0.0,0.0,0,0,677500,52500,0,323.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,155.0,0,0,0.0,0.0,0,0,512500,87500,0,27.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,160.0,0,0,0.0,1.0,7500,20000,1182500,152500,26,436.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,162.5,0,0,0.0,0.0,10000,10000,507500,27500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,165.0,0,1,0.0,1.55,0,0,637500,125000,2,179.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,167.5,0,0,0.0,0.0,0,0,607500,30000,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,170.0,0,3,26.9,2.35,62500,50000,615000,140000,74,535.0,2024-06-27,0.0,3.0,0.0,0.1499999999999999,0.0,0.0396,,Long Buildup ↓,
09:19:43,191.65,172.5,0,0,0.0,0.0,7500,17500,62500,32500,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,175.0,0,-1,0.0,3.2,47500,32500,285000,187500,64,740.0,2024-06-27,0.0,-1.0,0.0,0.20000000000000018,0.0,-0.0132,,Short Covering ↑,
09:19:43,191.65,177.5,0,0,0.0,0.0,10000,10000,5000,30000,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,180.0,-1,6,17.55,4.5,87500,42500,185000,170000,273,801.0,2024-06-27,-2.0,4.0,-0.05000000000000071,0.2999999999999998,-0.0264,0.0528,Long Unwinding ↑,Long Buildup ↓,
09:19:43,191.65,182.5,0,0,0.0,0.0,40000,0,40000,0,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,185.0,4,0,13.8,6.15,102500,107500,232500,170000,222,209.0,2024-06-27,4.0,0.0,-0.3999999999999986,0.3000000000000007,0.0528,0.0,Short Buildup ↓,,
09:19:43,191.65,187.5,0,0,12.1,7.2,47500,40000,105000,95000,19,28.0,2024-06-27,0.0,0.0,-0.6500000000000004,0.7000000000000002,0.0,0.0,,,
09:19:43,191.65,190.0,-19,4,10.7,8.2,177500,280000,180000,157500,987,582.0,2024-06-27,-18.0,4.0,-0.5,0.4999999999999991,-0.2376,0.0528,Long Unwinding ↑,Long Buildup ↓,
09:19:43,191.65,192.5,0,0,9.7,0.0,147500,160000,42500,42500,112,8.0,2024-06-27,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,,,
09:19:43,191.65,195.0,2,2,8.3,10.2,175000,240000,97500,60000,502,151.0,2024-06-27,-3.0,2.0,-0.1999999999999993,0.0,-0.0396,0.0264,Long Unwinding ↑,,
09:19:43,191.65,197.5,1,0,7.45,0.0,152500,127500,12500,10000,40,11.0,2024-06-27,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,,,
09:19:43,191.65,200.0,-1,-6,6.3,13.15,250000,567500,165000,92500,1822,717.0,2024-06-27,2.0,-7.0,-0.20000000000000018,0.20000000000000107,0.0264,-0.0924,Short Buildup ↓,Short Covering ↑,
09:19:43,191.65,202.5,0,0,0.0,0.0,42500,42500,15000,20000,7,5.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,205.0,15,0,4.75,0.0,262500,205000,20000,10000,277,59.0,2024-06-27,13.0,0.0,-0.15000000000000036,0.0,0.1716,0.0,Short Buildup ↓,,
09:19:43,191.65,207.5,0,0,0.0,0.0,30000,32500,0,0,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:19:43,191.65,210.0,-14,0,3.6,20.1,335000,337500,47500,45000,866,361.0,2024-06-27,-26.0,0.0,-0.04999999999999982,0.0,-0.3432,0.0,Long Unwinding ↑,,
09:19:43,191.65,215.0,0,0,2.75,0.0,285000,272500,35000,42500,262,249.0,2024-06-27,1.0,0.0,0.04999999999999982,0.0,0.0132,0.0,Long Buildup ↓,,
09:19:43,191.65,220.0,87,0,2.05,0.0,207500,287500,0,0,1250,0.0,2024-06-27,87.0,0.0,-0.050000000000000266,0.0,1.1484,0.0,Short Buildup ↓,,
09:22:34,191.2,150.0,0,0,0.0,0.0,0,0,677500,67500,0,323.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:22:34,191.2,155.0,0,0,0.0,0.0,0,0,510000,90000,0,27.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:22:34,191.2,160.0,0,-3,0.0,1.1,15000,32500,1207500,180000,26,433.0,2024-06-27,0.0,-3.0,0.0,0.10000000000000009,0.0,-0.0396,,Short Covering ↑,
09:22:34,191.2,162.5,0,0,0.0,0.0,0,7500,507500,27500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:22:34,191.2,165.0,0,-1,0.0,1.6,5000,5000,690000,150000,2,177.0,2024-06-27,0.0,-2.0,0.0,0.050000000000000044,0.0,-0.0264,,Short Covering ↑,
09:22:34,191.2,167.5,0,0,0.0,0.0,12500,10000,582500,30000,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:22:34,191.2,170.0,0,3,26.9,2.3,57500,20000,655000,160000,74,535.0,2024-06-27,0.0,0.0,0.0,-0.050000000000000266,0.0,0.0,,,
09:22:34,191.2,172.5,0,0,0.0,0.0,12500,27500,60000,32500,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:22:34,191.2,175.0,0,-4,0.0,3.2,57500,25000,230000,265000,64,737.0,2024-06-27,0.0,-3.0,0.0,0.0,0.0,-0.0396,,,
09:22:34,191.2,177.5,0,0,0.0,0.0,12500,10000,5000,32500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:22:34,191.2,180.0,-1,5,16.9,4.3,90000,80000,220000,220000,273,800.0,2024-06-27,0.0,-1.0,-0.6500000000000021,-0.20000000000000018,0.0,-0.0132,,Long Unwinding ↑,
09:22:34,191.2,182.5,0,0,0.0,0.0,15000,5000,32500,27500,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:22:34,191.2,185.0,1,-3,13.8,5.9,107500,102500,220000,227500,219,206.0,2024-06-27,-3.0,-3.0,0.0,-0.25,-0.0396,-0.0396,,Long Unwinding ↑,
09:22:34,191.2,187.5,2,-3,12.1,6.85,77500,65000,90000,110000,21,25.0,2024-06-27,2.0,-3.0,0.0,-0.35000000000000053,0.0264,-0.0396,,Long Unwinding ↑,
09:22:34,191.2,190.0,-28,-1,10.95,7.8,240000,240000,182500,190000,978,577.0,2024-06-27,-9.0,-5.0,0.25,-0.39999999999999947,-0.1188,-0.066,Short Covering ↑,Long Unwinding ↑,
09:22:34,191.2,192.5,0,0,9.4,9.45,142500,152500,50000,62500,112,8.0,2024-06-27,0.0,0.0,-0.29999999999999893,9.45,0.0,0.0,,,
09:22:34,191.2,195.0,-10,1,8.3,10.55,222500,267500,122500,115000,490,150.0,2024-06-27,-12.0,-1.0,0.0,0.3500000000000014,-0.1584,-0.0132,,Short Covering ↑,
09:22:34,191.2,197.5,1,0,7.25,12.2,155000,147500,20000,30000,40,11.0,2024-06-27,0.0,0.0,-0.20000000000000018,12.2,0.0,0.0,,,
09:22:34,191.2,200.0,7,-6,6.5,13.3,347500,572500,167500,97500,1830,717.0,2024-06-27,8.0,0.0,0.20000000000000018,0.15000000000000036,0.1056,0.0,Long Buildup ↓,,
09:22:34,191.2,202.5,0,0,0.0,15.35,35000,5000,25000,30000,7,5.0,2024-06-27,0.0,0.0,0.0,15.35,0.0,0.0,,,
09:22:34,191.2,205.0,21,0,4.8,0.0,342500,230000,20000,5000,283,59.0,2024-06-27,6.0,0.0,0.04999999999999982,0.0,0.0792,0.0,Long Buildup ↓,,
09:22:34,191.2,207.5,0,0,0.0,0.0,35000,12500,12500,5000,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:22:34,191.2,210.0,-14,0,3.6,20.8,410000,355000,50000,62500,866,361.0,2024-06-27,0.0,0.0,0.0,0.6999999999999993,0.0,0.0,,,
09:22:34,191.2,215.0,1,0,2.8,0.0,345000,302500,27500,47500,263,249.0,2024-06-27,1.0,0.0,0.04999999999999982,0.0,0.0132,0.0,Long Buildup ↓,,
09:22:34,191.2,220.0,98,0,2.15,0.0,295000,340000,0,0,1261,0.0,2024-06-27,11.0,0.0,0.10000000000000009,0.0,0.1452,0.0,Long Buildup ↓,,
09:24:40,191.9,150.0,0,0,0.0,0.0,0,0,777500,70000,0,323.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,155.0,0,0,0.0,0.0,0,0,510000,90000,0,27.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,160.0,0,-3,0.0,1.1,17500,32500,1220000,192500,26,433.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,162.5,0,0,0.0,0.0,0,0,507500,27500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,165.0,0,-1,0.0,1.5,12500,12500,695000,150000,2,177.0,2024-06-27,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,,,
09:24:40,191.9,167.5,0,0,0.0,0.0,10000,20000,585000,30000,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,170.0,0,3,26.9,2.2,57500,30000,672500,162500,74,535.0,2024-06-27,0.0,0.0,0.0,-0.09999999999999964,0.0,0.0,,,
09:24:40,191.9,172.5,0,0,0.0,0.0,12500,20000,70000,30000,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,175.0,0,-4,0.0,3.1,50000,20000,260000,265000,64,737.0,2024-06-27,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,,,
09:24:40,191.9,177.5,0,0,0.0,0.0,10000,0,5000,32500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,180.0,-4,5,16.85,4.3,90000,122500,262500,225000,270,800.0,2024-06-27,-3.0,0.0,-0.04999999999999716,0.0,-0.0396,0.0,Long Unwinding ↑,,
09:24:40,191.9,182.5,0,0,0.0,0.0,47500,22500,42500,27500,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,185.0,1,-3,13.5,5.7,97500,92500,250000,202500,219,206.0,2024-06-27,0.0,0.0,-0.3000000000000007,-0.20000000000000018,0.0,0.0,,,
09:24:40,191.9,187.5,2,-3,12.25,7.05,67500,72500,102500,105000,21,25.0,2024-06-27,0.0,0.0,0.15000000000000036,0.20000000000000018,0.0,0.0,,,
09:24:40,191.9,190.0,-28,-1,10.7,7.7,195000,312500,197500,227500,978,577.0,2024-06-27,0.0,0.0,-0.25,-0.09999999999999964,0.0,0.0,,,
09:24:40,191.9,192.5,1,0,9.4,9.45,155000,162500,52500,57500,113,8.0,2024-06-27,1.0,0.0,0.0,0.0,0.0132,0.0,,,
09:24:40,191.9,195.0,-10,1,8.1,10.2,230000,322500,142500,115000,490,150.0,2024-06-27,0.0,0.0,-0.20000000000000107,-0.3500000000000014,0.0,0.0,,,
09:24:40,191.9,197.5,3,-1,7.25,12.0,165000,155000,20000,35000,42,10.0,2024-06-27,2.0,-1.0,0.0,-0.1999999999999993,0.0264,-0.0132,,Long Unwinding ↑,
09:24:40,191.9,200.0,7,-6,6.15,13.2,282500,722500,182500,105000,1830,717.0,2024-06-27,0.0,0.0,-0.34999999999999964,-0.10000000000000142,0.0,0.0,,,
09:24:40,191.9,202.5,0,0,4.8,15.35,47500,40000,32500,37500,7,5.0,2024-06-27,0.0,0.0,4.8,0.0,0.0,0.0,,,
09:24:40,191.9,205.0,21,0,4.75,0.0,330000,287500,15000,15000,283,59.0,2024-06-27,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,,,
09:24:40,191.9,207.5,0,0,0.0,0.0,35000,35000,5000,12500,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,210.0,-14,0,3.5,20.8,395000,447500,55000,55000,866,361.0,2024-06-27,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0,,,
09:24:40,191.9,215.0,1,0,2.8,0.0,340000,312500,22500,50000,263,249.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:24:40,191.9,220.0,98,0,2.05,0.0,287500,360000,0,0,1261,0.0,2024-06-27,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0,,,
09:26:34,192.3,150.0,0,0,0.0,0.45,0,0,777500,77500,0,323.0,2024-06-27,0.0,0.0,0.0,0.45,0.0,0.0,,,
09:26:34,192.3,155.0,0,0,0.0,0.75,0,0,545000,92500,0,27.0,2024-06-27,0.0,0.0,0.0,0.75,0.0,0.0,,,
09:26:34,192.3,160.0,0,-3,0.0,1.0,17500,25000,1210000,195000,26,433.0,2024-06-27,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,,,
09:26:34,192.3,162.5,0,0,0.0,0.0,2500,0,507500,27500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:26:34,192.3,165.0,0,-1,0.0,1.5,10000,7500,655000,160000,2,177.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:26:34,192.3,167.5,0,0,0.0,0.0,10000,12500,607500,30000,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:26:34,192.3,170.0,0,3,26.9,2.05,60000,35000,637500,200000,74,535.0,2024-06-27,0.0,0.0,0.0,-0.15000000000000036,0.0,0.0,,,
09:26:34,192.3,172.5,0,0,0.0,0.0,7500,10000,70000,30000,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:26:34,192.3,175.0,0,-4,0.0,2.9,57500,25000,250000,337500,64,737.0,2024-06-27,0.0,0.0,0.0,-0.20000000000000018,0.0,0.0,,,
09:26:34,192.3,177.5,0,0,0.0,0.0,10000,0,5000,32500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:26:34,192.3,180.0,-4,20,17.45,3.9,95000,147500,215000,240000,270,815.0,2024-06-27,0.0,15.0,0.5999999999999979,-0.3999999999999999,0.0,0.198,,Short Buildup ↓,
09:26:34,192.3,182.5,0,0,0.0,0.0,15000,20000,45000,30000,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:26:34,192.3,185.0,1,-3,14.1,5.6,112500,92500,235000,225000,219,206.0,2024-06-27,0.0,0.0,0.5999999999999996,-0.10000000000000053,0.0,0.0,,,
09:26:34,192.3,187.5,0,-3,12.25,6.45,77500,70000,92500,112500,19,25.0,2024-06-27,-2.0,0.0,0.0,-0.5999999999999996,-0.0264,0.0,,,
09:26:34,192.3,190.0,-28,2,11.05,7.25,262500,287500,190000,265000,978,580.0,2024-06-27,0.0,3.0,0.3500000000000014,-0.4500000000000002,0.0,0.0396,,Short Buildup ↓,
09:26:34,192.3,192.5,2,0,9.45,9.45,152500,160000,55000,57500,114,8.0,2024-06-27,1.0,0.0,0.049999999999998934,0.0,0.0132,0.0,Long Buildup ↓,,
09:26:34,192.3,195.0,-10,0,8.35,9.65,252500,322500,117500,137500,490,149.0,2024-06-27,0.0,-1.0,0.25,-0.5499999999999989,0.0,-0.0132,,Long Unwinding ↑,
09:26:34,192.3,197.5,1,-1,7.3,12.0,160000,150000,22500,40000,40,10.0,2024-06-27,-2.0,0.0,0.04999999999999982,0.0,-0.0264,0.0,Short Covering ↑,,
09:26:34,192.3,200.0,-53,-8,6.4,12.5,352500,690000,137500,125000,1770,715.0,2024-06-27,-60.0,-2.0,0.25,-0.6999999999999993,-0.792,-0.0264,Short Covering ↑,Long Unwinding ↑,
09:26:34,192.3,202.5,0,0,4.8,15.35,45000,45000,35000,45000,7,5.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:26:34,192.3,205.0,21,0,4.85,0.0,362500,292500,10000,20000,283,59.0,2024-06-27,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,,,
09:26:34,192.3,207.5,0,0,0.0,0.0,35000,10000,10000,12500,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:26:34,192.3,210.0,-16,0,3.65,20.25,407500,445000,55000,72500,864,361.0,2024-06-27,-2.0,0.0,0.1499999999999999,-0.5500000000000007,-0.0264,0.0,Short Covering ↑,,
09:26:34,192.3,215.0,1,0,2.75,0.0,365000,315000,22500,50000,263,249.0,2024-06-27,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,,,
09:26:34,192.3,220.0,98,0,2.05,0.0,287500,342500,0,0,1261,0.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:29:35,192.6,150.0,0,-2,0.0,0.35,0,0,797500,85000,0,321.0,2024-06-27,0.0,-2.0,0.0,-0.10000000000000003,0.0,-0.0264,,Long Unwinding ↑,
09:29:35,192.6,155.0,0,0,0.0,0.6,0,0,495000,92500,0,27.0,2024-06-27,0.0,0.0,0.0,-0.15000000000000002,0.0,0.0,,,
09:29:35,192.6,160.0,0,-5,0.0,0.8,40000,52500,1215000,237500,26,431.0,2024-06-27,0.0,-2.0,0.0,-0.19999999999999996,0.0,-0.0264,,Long Unwinding ↑,
09:29:35,192.6,162.5,0,0,0.0,0.0,27500,17500,507500,27500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:29:35,192.6,165.0,0,-1,0.0,1.5,27500,35000,622500,200000,2,177.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:29:35,192.6,167.5,0,0,0.0,0.0,27500,52500,607500,55000,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:29:35,192.6,170.0,0,-2,26.9,1.65,80000,57500,605000,287500,74,530.0,2024-06-27,0.0,-5.0,0.0,-0.3999999999999999,0.0,-0.066,,Long Unwinding ↑,
09:29:35,192.6,172.5,0,0,0.0,2.05,70000,45000,45000,37500,6,32.0,2024-06-27,0.0,0.0,0.0,2.05,0.0,0.0,,,
09:29:35,192.6,175.0,0,1,0.0,2.35,80000,47500,205000,352500,64,742.0,2024-06-27,0.0,5.0,0.0,-0.5499999999999998,0.0,0.066,,Short Buildup ↓,
